transaction_id,date,product_code,customer_code,sold_quantity,revenue,cost,profit
T002427,2023-04-22,P003,C042,1,40363.8,35495,4868.8
T005904,2023-04-22,P049,C035,15,829998.55,715125,114873.55
T009954,2023-04-22,P042,C013,1,2975.43,2338,637.43
T002133,2023-04-22,P043,C074,1,2042.94,1608,434.94
T003651,2023-04-22,P031,C066,1,392.71,298,94.71
T009339,2023-04-22,P001,C040,2,11851.38,8544,3307.38
T003620,2023-04-22,P029,C002,20,1200923.22,953240,247683.22
T000539,2023-04-23,P013,C004,3,138466.38,108048,30418.38
T004888,2023-04-23,P025,C013,2,171384.93,141548,29836.93
T002372,2023-04-23,P047,C025,10,321574.97,256630,64944.97
T004382,2023-04-23,P018,C002,15,16726.58,13530,3196.58
T008778,2023-04-23,P016,C023,3,15960.76,13329,2631.76
T006532,2023-04-23,P003,C024,2,90587.17,70990,19597.17
T006169,2023-04-23,P006,C062,25,957536.95,723475,234061.95
T009585,2023-04-23,P001,C043,5,27317.06,21360,5957.06
T007205,2023-04-23,P020,C014,2,2444.41,2030,414.41
T000494,2023-04-23,P048,C047,10,26752.01,19150,7602.01
T007352,2023-04-24,P049,C023,25,1561743.27,1191875,369868.27
T003263,2023-04-24,P036,C010,2,184738.31,133046,51692.31
T006014,2023-04-24,P024,C037,2,35315.78,26552,8763.78
T003764,2023-04-24,P018,C023,3,3562.01,2706,856.01
T005457,2023-04-24,P025,C070,1,95481.4,70774,24707.4
T007802,2023-04-24,P039,C058,2,8104.49,6458,1646.49
T006902,2023-04-24,P016,C062,5,29267.0,22215,7052.0
T009678,2023-04-24,P025,C032,2,182851.85,141548,41303.85
T000749,2023-04-25,P031,C004,5,1944.05,1490,454.05
T008462,2023-04-25,P044,C025,25,28273.52,20675,7598.52
T002342,2023-04-25,P003,C029,15,675425.8,532425,143000.8
T002960,2023-04-25,P046,C005,50,2280278.05,1687400,592878.05
T005322,2023-04-25,P004,C034,1,1181.03,969,212.03
T009243,2023-04-25,P004,C067,3,3864.73,2907,957.73
T000987,2023-04-25,P038,C069,20,58753.02,44440,14313.02
T006830,2023-04-25,P035,C061,1,640.87,506,134.87
T005581,2023-04-25,P048,C071,2,5252.21,3830,1422.21
T008440,2023-04-25,P040,C006,2,86485.06,65386,21099.06
T007343,2023-04-25,P005,C045,10,6433.93,5850,583.93
T002729,2023-04-25,P002,C003,1,79099.7,62194,16905.7
T001476,2023-04-25,P047,C059,3,89909.49,76989,12920.49
T005957,2023-04-26,P008,C068,2,6161.53,4694,1467.53
T005756,2023-04-26,P024,C017,10,176760.54,132760,44000.54
T000425,2023-04-26,P002,C066,5,414638.34,310970,103668.34
T004419,2023-04-26,P031,C003,15,5651.86,4470,1181.86
T005229,2023-04-26,P026,C011,15,620525.93,490425,130100.93
T002645,2023-04-27,P012,C065,15,668424.37,506880,161544.37
T006069,2023-04-27,P005,C059,1,758.85,585,173.85
T008357,2023-04-27,P027,C047,10,37977.04,29400,8577.04
T009325,2023-04-27,P019,C022,5,29983.18,23985,5998.18
T005773,2023-04-27,P004,C022,3,3798.47,2907,891.47
T005042,2023-04-27,P017,C042,3,3001.1,2295,706.1
T006257,2023-04-27,P009,C031,2,1960.56,1772,188.56
T004286,2023-04-27,P011,C039,2,2461.47,1892,569.47
T004601,2023-04-28,P048,C006,15,37388.08,28725,8663.08
T005550,2023-04-28,P023,C043,1,64342.31,46243,18099.31
T003143,2023-04-28,P044,C048,20,19882.96,16540,3342.96
T006710,2023-04-28,P028,C029,1,912.14,678,234.14
T000770,2023-04-28,P013,C043,3,115946.6,108048,7898.6
T006744,2023-04-28,P035,C035,3,2032.62,1518,514.62
T008483,2023-04-28,P027,C004,25,101260.42,73500,27760.42
T001920,2023-04-28,P012,C030,1,45608.36,33792,11816.36
T009827,2023-04-28,P003,C050,3,131965.48,106485,25480.48
T005617,2023-04-29,P013,C051,2,92405.95,72032,20373.95
T005937,2023-04-29,P009,C044,1,1222.81,886,336.81
T000592,2023-04-29,P005,C051,2,1519.63,1170,349.63
T006527,2023-04-29,P030,C038,1,4416.67,3604,812.67
T006655,2023-04-29,P005,C056,15,11789.03,8775,3014.03
T003450,2023-04-29,P035,C022,3,1942.38,1518,424.38
T005821,2023-04-29,P039,C009,2,8242.44,6458,1784.44
T001063,2023-04-30,P032,C064,2,4438.35,3540,898.35
T001157,2023-04-30,P008,C020,1,3095.82,2347,748.82
T009764,2023-04-30,P020,C074,15,20331.22,15225,5106.22
T003712,2023-05-01,P013,C008,20,872085.02,720320,151765.02
T004071,2023-05-01,P045,C035,5,6439.74,5045,1394.74
T000481,2023-05-01,P017,C022,15,14418.29,11475,2943.29
T004157,2023-05-01,P041,C052,1,2447.61,1863,584.61
T001957,2023-05-01,P042,C061,50,146542.21,116900,29642.21
T000681,2023-05-01,P020,C022,10,12719.83,10150,2569.83
T004774,2023-05-01,P005,C045,1,716.58,585,131.58
T004582,2023-05-02,P041,C008,3,7634.02,5589,2045.02
T005410,2023-05-02,P026,C063,10,455224.11,326950,128274.11
T007167,2023-05-02,P034,C015,5,58721.96,42510,16211.96
T006920,2023-05-02,P040,C008,5,217349.66,163465,53884.66
T004466,2023-05-03,P014,C064,10,588447.88,484830,103617.88
T004148,2023-05-03,P019,C065,1,6693.03,4797,1896.03
T008973,2023-05-03,P009,C057,2,1992.66,1772,220.66
T008444,2023-05-03,P041,C026,20,46724.5,37260,9464.5
T000708,2023-05-03,P012,C067,5,222832.62,168960,53872.62
T000053,2023-05-03,P032,C067,3,7405.44,5310,2095.44
T008723,2023-05-03,P043,C018,3,6712.17,4824,1888.17
T002703,2023-05-03,P006,C062,5,196267.23,144695,51572.23
T003080,2023-05-04,P006,C033,5,198114.42,144695,53419.42
T003577,2023-05-04,P018,C065,1,1253.8,902,351.8
T008208,2023-05-04,P038,C039,3,8911.64,6666,2245.64
T008653,2023-05-04,P025,C071,2,191925.26,141548,50377.26
T001524,2023-05-04,P044,C047,10,11183.15,8270,2913.15
T002502,2023-05-04,P020,C063,5,6358.67,5075,1283.67
T007483,2023-05-05,P021,C013,1,1983.75,1475,508.75
T002892,2023-05-05,P009,C047,1,1046.77,886,160.77
T007542,2023-05-05,P041,C060,5,11607.15,9315,2292.15
T000657,2023-05-05,P009,C059,3,3167.28,2658,509.28
T006490,2023-05-05,P031,C030,20,7957.92,5960,1997.92
T006468,2023-05-05,P045,C074,3,4001.0,3027,974.0
T004473,2023-05-05,P008,C037,2,5650.25,4694,956.25
T008081,2023-05-06,P043,C016,2,4481.95,3216,1265.95
T003632,2023-05-06,P002,C052,25,2128532.45,1554850,573682.45
T008941,2023-05-06,P017,C053,2,2039.59,1530,509.59
T001726,2023-05-07,P016,C053,2,10573.85,8886,1687.85
T001775,2023-05-07,P012,C037,5,214292.21,168960,45332.21
T006949,2023-05-07,P044,C014,2,2173.08,1654,519.08
T004815,2023-05-07,P007,C028,15,681606.12,532200,149406.12
T009126,2023-05-07,P020,C042,3,3824.17,3045,779.17
T006098,2023-05-07,P007,C026,1,41440.34,35480,5960.34
T006226,2023-05-07,P032,C013,10,21568.6,17700,3868.6
T007644,2023-05-07,P039,C032,5,19774.3,16145,3629.3
T005416,2023-05-07,P014,C020,2,117786.18,96966,20820.18
T008048,2023-05-07,P029,C017,15,937129.44,714930,222199.44
T000458,2023-05-07,P042,C057,5,15854.73,11690,4164.73
T002698,2023-05-07,P023,C043,1,61740.21,46243,15497.21
T001598,2023-05-07,P016,C071,15,84589.38,66645,17944.38
T002509,2023-05-07,P007,C009,1,44609.34,35480,9129.34
T006771,2023-05-07,P017,C033,2,1718.85,1530,188.85
T009694,2023-05-07,P016,C017,2,10210.96,8886,1324.96
T008682,2023-05-07,P011,C038,15,19080.57,14190,4890.57
T005479,2023-05-07,P026,C023,3,123950.29,98085,25865.29
T009773,2023-05-08,P005,C032,3,2442.99,1755,687.99
T000732,2023-05-08,P042,C026,2,5871.04,4676,1195.04
T003497,2023-05-08,P015,C063,3,57011.98,48678,8333.98
T000958,2023-05-08,P035,C005,3,2031.12,1518,513.12
T007415,2023-05-08,P036,C072,5,416866.31,332615,84251.31
T000131,2023-05-08,P025,C012,1,98909.04,70774,28135.04
T009180,2023-05-08,P007,C039,10,450368.52,354800,95568.52
T002784,2023-05-08,P032,C055,3,7325.32,5310,2015.32
T003241,2023-05-08,P035,C016,10,6396.87,5060,1336.87
T004061,2023-05-09,P005,C029,5,3739.03,2925,814.03
T000116,2023-05-09,P022,C004,1,22811.91,16529,6282.91
T008431,2023-05-09,P046,C001,10,456115.76,337480,118635.76
T009668,2023-05-09,P017,C025,2,1850.29,1530,320.29
T001234,2023-05-09,P046,C031,2,87054.33,67496,19558.33
T001214,2023-05-09,P028,C035,15,13174.44,10170,3004.44
T008320,2023-05-09,P009,C042,5,5351.98,4430,921.98
T004652,2023-05-10,P030,C011,3,14314.79,10812,3502.79
T003059,2023-05-10,P039,C024,2,8428.84,6458,1970.84
T006521,2023-05-10,P029,C035,3,182264.58,142986,39278.58
T000496,2023-05-10,P032,C059,2,4614.46,3540,1074.46
T001947,2023-05-10,P009,C023,3,3325.91,2658,667.91
T009283,2023-05-10,P041,C033,1,2390.31,1863,527.31
T005588,2023-05-10,P031,C071,5,1643.3,1490,153.3
T003374,2023-05-10,P020,C001,3,3688.62,3045,643.62
T004039,2023-05-10,P045,C031,1,1410.41,1009,401.41
T001184,2023-05-10,P018,C022,2,2173.29,1804,369.29
T008962,2023-05-11,P049,C071,2,119339.56,95350,23989.56
T004416,2023-05-11,P036,C035,10,928584.63,665230,263354.63
T005521,2023-05-12,P016,C038,20,110325.81,88860,21465.81
T000517,2023-05-12,P007,C003,1,46003.65,35480,10523.65
T009445,2023-05-12,P009,C054,2,2132.09,1772,360.09
T000908,2023-05-12,P016,C023,3,18037.73,13329,4708.73
T006982,2023-05-12,P023,C036,2,127665.48,92486,35179.48
T003918,2023-05-13,P027,C072,2,7479.9,5880,1599.9
T007050,2023-05-13,P038,C062,5,13356.71,11110,2246.71
T009448,2023-05-13,P015,C042,5,106359.18,81130,25229.18
T002670,2023-05-13,P001,C034,1,5677.61,4272,1405.61
T007950,2023-05-13,P028,C057,30,26025.17,20340,5685.17
T007140,2023-05-14,P045,C053,50,69111.15,50450,18661.15
T007717,2023-05-14,P022,C065,15,311271.37,247935,63336.37
T005573,2023-05-14,P008,C013,10,28321.32,23470,4851.32
T005899,2023-05-15,P027,C002,10,39159.87,29400,9759.87
T002201,2023-05-15,P026,C018,15,614349.78,490425,123924.78
T006276,2023-05-15,P047,C063,3,102219.63,76989,25230.63
T000560,2023-05-15,P029,C032,5,327989.08,238310,89679.08
T007674,2023-05-16,P044,C038,15,15100.55,12405,2695.55
T009529,2023-05-16,P035,C007,2,1400.16,1012,388.16
T005309,2023-05-16,P029,C063,1,57687.73,47662,10025.73
T000589,2023-05-16,P005,C010,2,1420.22,1170,250.22
T005351,2023-05-16,P030,C069,3,13940.13,10812,3128.13
T005811,2023-05-16,P044,C014,2,2038.84,1654,384.84
T005101,2023-05-16,P010,C074,10,23328.48,17670,5658.48
T008115,2023-05-16,P013,C049,3,150306.24,108048,42258.24
T006308,2023-05-16,P021,C046,1,1847.44,1475,372.44
T006499,2023-05-16,P029,C006,15,858343.76,714930,143413.76
T007083,2023-05-16,P029,C037,10,655206.62,476620,178586.62
T002733,2023-05-17,P035,C040,3,1859.01,1518,341.01
T001012,2023-05-17,P001,C003,5,26383.4,21360,5023.4
T007978,2023-05-17,P034,C055,5,57512.9,42510,15002.9
T006821,2023-05-17,P008,C050,1,3174.85,2347,827.85
T007353,2023-05-17,P017,C025,5,5046.81,3825,1221.81
T002999,2023-05-17,P004,C033,20,25204.27,19380,5824.27
T007201,2023-05-17,P047,C050,1,35594.35,25663,9931.35
T009220,2023-05-18,P024,C037,1,15681.76,13276,2405.76
T000097,2023-05-18,P027,C034,20,66520.21,58800,7720.21
T009154,2023-05-18,P046,C023,2,93466.53,67496,25970.53
T001706,2023-05-18,P045,C063,1,1271.47,1009,262.47
T001244,2023-05-18,P030,C025,1,3957.72,3604,353.72
T009129,2023-05-18,P010,C022,10,22599.46,17670,4929.46
T005206,2023-05-18,P011,C037,1,1208.13,946,262.13
T005768,2023-05-18,P040,C024,2,83847.08,65386,18461.08
T008763,2023-05-19,P030,C068,10,44075.0,36040,8035.0
T000284,2023-05-19,P007,C028,2,91000.96,70960,20040.96
T004285,2023-05-19,P034,C007,2,22874.07,17004,5870.07
T006785,2023-05-19,P029,C019,30,1856735.52,1429860,426875.52
T005224,2023-05-19,P043,C023,20,39317.92,32160,7157.92
T004375,2023-05-19,P015,C051,2,42022.22,32452,9570.22
T002002,2023-05-20,P028,C025,15,13950.7,10170,3780.7
T009716,2023-05-20,P006,C035,10,342474.02,289390,53084.02
T009168,2023-05-20,P002,C043,10,849502.17,621940,227562.17
T003768,2023-05-20,P024,C014,15,252128.08,199140,52988.08
T003112,2023-05-20,P020,C008,1,1291.5,1015,276.5
T008422,2023-05-20,P012,C022,1,45536.25,33792,11744.25
T002286,2023-05-20,P023,C025,1,57359.25,46243,11116.25
T000546,2023-05-21,P009,C006,3,3457.07,2658,799.07
T009624,2023-05-21,P035,C074,3,1811.53,1518,293.53
T001199,2023-05-21,P020,C061,15,20574.42,15225,5349.42
T002643,2023-05-22,P040,C051,10,375429.72,326930,48499.72
T004749,2023-05-22,P032,C061,5,10713.35,8850,1863.35
T008152,2023-05-22,P049,C015,15,926820.52,715125,211695.52
T004789,2023-05-22,P040,C061,3,135071.71,98079,36992.71
T006592,2023-05-22,P007,C015,10,439481.87,354800,84681.87
T007771,2023-05-22,P005,C054,1,784.71,585,199.71
T007699,2023-05-22,P002,C069,10,782003.24,621940,160063.24
T001852,2023-05-22,P025,C066,1,88148.89,70774,17374.89
T005261,2023-05-23,P028,C013,2,1686.08,1356,330.08
T009618,2023-05-23,P005,C061,20,16175.57,11700,4475.57
T003963,2023-05-23,P031,C029,3,1181.41,894,287.41
T006187,2023-05-23,P038,C029,2,5370.99,4444,926.99
T001278,2023-05-23,P032,C013,3,6245.53,5310,935.53
T004557,2023-05-24,P037,C063,15,39632.96,32670,6962.96
T002313,2023-05-24,P030,C008,10,48337.73,36040,12297.73
T009761,2023-05-24,P041,C017,50,121152.82,93150,28002.82
T003808,2023-05-24,P048,C051,2,4717.92,3830,887.92
T003579,2023-05-24,P017,C031,1,1017.38,765,252.38
T007531,2023-05-24,P048,C032,3,7394.24,5745,1649.24
T009752,2023-05-25,P021,C025,10,18222.87,14750,3472.87
T001307,2023-05-25,P015,C002,10,200974.34,162260,38714.34
T009548,2023-05-25,P044,C035,3,3022.89,2481,541.89
T009018,2023-05-25,P007,C050,1,43803.83,35480,8323.83
T002481,2023-05-25,P031,C027,3,1238.7,894,344.7
T004869,2023-05-25,P035,C026,1,696.07,506,190.07
T004192,2023-05-25,P033,C011,1,28960.27,21773,7187.27
T008062,2023-05-26,P016,C001,15,89149.27,66645,22504.27
T007709,2023-05-26,P015,C012,1,19705.15,16226,3479.15
T000243,2023-05-26,P038,C042,20,60195.07,44440,15755.07
T002423,2023-05-26,P047,C019,5,151751.5,128315,23436.5
T000641,2023-05-26,P049,C043,2,123108.66,95350,27758.66
T008863,2023-05-26,P042,C057,10,29248.76,23380,5868.76
T008886,2023-05-27,P032,C058,5,11626.42,8850,2776.42
T003213,2023-05-27,P043,C020,10,21708.53,16080,5628.53
T001131,2023-05-27,P028,C040,2,1790.22,1356,434.22
T007545,2023-05-27,P019,C043,15,90618.75,71955,18663.75
T008680,2023-05-27,P019,C041,1,6638.26,4797,1841.26
T001925,2023-05-27,P027,C039,1,3750.38,2940,810.38
T004196,2023-05-27,P008,C003,1,3279.31,2347,932.31
T009267,2023-05-27,P003,C024,2,86686.68,70990,15696.68
T007365,2023-05-27,P004,C048,1,1283.34,969,314.34
T005422,2023-05-27,P019,C049,2,12742.44,9594,3148.44
T008484,2023-05-28,P020,C008,3,4029.17,3045,984.17
T003848,2023-05-28,P015,C001,1,22121.3,16226,5895.3
T005137,2023-05-28,P039,C043,3,12241.56,9687,2554.56
T008926,2023-05-28,P042,C059,2,5720.4,4676,1044.4
T008319,2023-05-28,P018,C045,15,15399.63,13530,1869.63
T007998,2023-05-28,P018,C036,1,1200.95,902,298.95
T003261,2023-05-28,P013,C074,20,815383.66,720320,95063.66
T002419,2023-05-29,P022,C049,20,459830.69,330580,129250.69
T004626,2023-05-29,P042,C073,25,74316.08,58450,15866.08
T001465,2023-05-29,P006,C026,3,111614.16,86817,24797.16
T008159,2023-05-29,P018,C023,10,10918.7,9020,1898.7
T005167,2023-05-29,P018,C006,5,6042.25,4510,1532.25
T009305,2023-05-29,P032,C006,5,11873.75,8850,3023.75
T002368,2023-05-29,P047,C045,1,32984.09,25663,7321.09
T000225,2023-05-29,P026,C025,2,83683.8,65390,18293.8
T001596,2023-05-29,P019,C044,2,12435.33,9594,2841.33
T006989,2023-05-30,P029,C069,2,132412.54,95324,37088.54
T008061,2023-05-30,P011,C002,15,17020.59,14190,2830.59
T009394,2023-05-30,P039,C021,2,7952.59,6458,1494.59
T002267,2023-05-30,P011,C020,5,5723.5,4730,993.5
T008480,2023-05-30,P026,C030,2,90448.09,65390,25058.09
T001981,2023-05-30,P022,C020,1,22072.83,16529,5543.83
T008912,2023-05-31,P014,C061,1,54972.57,48483,6489.57
T003834,2023-05-31,P046,C023,2,87350.62,67496,19854.62
T005944,2023-05-31,P037,C070,15,44828.27,32670,12158.27
T005477,2023-05-31,P026,C012,2,87491.95,65390,22101.95
T000610,2023-05-31,P018,C064,1,1260.41,902,358.41
T002783,2023-05-31,P049,C052,5,308376.25,238375,70001.25
T005248,2023-06-01,P033,C020,5,149803.59,108865,40938.59
T004094,2023-06-01,P037,C008,2,5926.38,4356,1570.38
T006758,2023-06-01,P040,C023,1,39604.24,32693,6911.24
T003596,2023-06-01,P035,C034,1,589.73,506,83.73
T005641,2023-06-02,P011,C022,15,15586.57,14190,1396.57
T005270,2023-06-02,P027,C065,5,19450.85,14700,4750.85
T009329,2023-06-02,P046,C038,50,2030310.12,1687400,342910.12
T006242,2023-06-02,P016,C072,1,6060.05,4443,1617.05
T006191,2023-06-02,P025,C040,2,171610.1,141548,30062.1
T005361,2023-06-02,P022,C047,2,45119.15,33058,12061.15
T000706,2023-06-02,P011,C065,5,6414.75,4730,1684.75
T000290,2023-06-03,P011,C010,2,2621.59,1892,729.59
T004747,2023-06-03,P022,C020,25,521442.48,413225,108217.48
T001626,2023-06-03,P042,C005,1,2965.0,2338,627.0
T000114,2023-06-03,P044,C024,1,1085.98,827,258.98
T006737,2023-06-03,P017,C016,5,4607.67,3825,782.67
T006787,2023-06-03,P045,C058,1,1276.97,1009,267.97
T006952,2023-06-04,P007,C016,3,132000.13,106440,25560.13
T007408,2023-06-04,P021,C051,2,3547.94,2950,597.94
T000276,2023-06-04,P041,C052,15,35727.09,27945,7782.09
T003064,2023-06-04,P036,C054,15,1212601.41,997845,214756.41
T001491,2023-06-04,P017,C056,1,981.0,765,216.0
T004036,2023-06-04,P023,C047,2,124271.19,92486,31785.19
T001623,2023-06-05,P035,C046,20,12758.19,10120,2638.19
T006539,2023-06-05,P050,C011,5,338771.32,243320,95451.32
T009733,2023-06-05,P049,C044,10,559301.87,476750,82551.87
T005395,2023-06-05,P040,C075,3,111994.35,98079,13915.35
T008346,2023-06-05,P029,C045,10,665395.29,476620,188775.29
T008490,2023-06-05,P020,C068,1,1388.66,1015,373.66
T007635,2023-06-05,P024,C027,30,555019.64,398280,156739.64
T008310,2023-06-06,P027,C068,15,50341.11,44100,6241.11
T000299,2023-06-06,P047,C008,3,92530.49,76989,15541.49
T007530,2023-06-06,P042,C052,1,3256.98,2338,918.98
T008773,2023-06-06,P016,C048,15,81886.58,66645,15241.58
T004854,2023-06-06,P037,C071,3,8357.23,6534,1823.23
T007536,2023-06-06,P042,C013,1,3214.58,2338,876.58
T003684,2023-06-06,P017,C012,3,3138.78,2295,843.78
T007169,2023-06-06,P004,C035,2,2635.75,1938,697.75
T000108,2023-06-06,P003,C051,5,204968.66,177475,27493.66
T006080,2023-06-06,P050,C051,30,1961055.2,1459920,501135.2
T003343,2023-06-07,P023,C036,5,323467.47,231215,92252.47
T001240,2023-06-07,P032,C054,10,22180.18,17700,4480.18
T005806,2023-06-07,P014,C055,5,301489.01,242415,59074.01
T003254,2023-06-07,P018,C033,1,1038.63,902,136.63
T007074,2023-06-07,P034,C026,15,157422.57,127530,29892.57
T007368,2023-06-07,P034,C054,3,32794.24,25506,7288.24
T006530,2023-06-08,P044,C062,1,1073.31,827,246.31
T003031,2023-06-08,P011,C072,3,3501.69,2838,663.69
T005827,2023-06-08,P028,C070,10,8203.65,6780,1423.65
T005645,2023-06-08,P006,C064,5,196161.19,144695,51466.19
T002779,2023-06-08,P045,C035,3,4156.79,3027,1129.79
T005425,2023-06-08,P014,C042,1,62995.57,48483,14512.57
T003262,2023-06-08,P038,C059,5,14364.28,11110,3254.28
T003487,2023-06-08,P023,C046,2,120066.04,92486,27580.04
T009601,2023-06-08,P018,C048,10,11947.97,9020,2927.97
T005723,2023-06-08,P019,C005,10,62580.9,47970,14610.9
T009971,2023-06-08,P009,C062,1,1233.11,886,347.11
T000062,2023-06-08,P022,C044,1,20968.45,16529,4439.45
T008624,2023-06-09,P010,C020,10,24190.98,17670,6520.98
T008621,2023-06-09,P007,C046,15,658169.01,532200,125969.01
T001548,2023-06-09,P007,C036,3,144823.23,106440,38383.23
T004220,2023-06-09,P016,C072,2,11239.41,8886,2353.41
T009966,2023-06-09,P017,C051,1,919.66,765,154.66
T001064,2023-06-09,P026,C029,1,44400.35,32695,11705.35
T003326,2023-06-09,P041,C002,2,5074.5,3726,1348.5
T000900,2023-06-09,P033,C002,2,50619.98,43546,7073.98
T006085,2023-06-09,P039,C054,1,4272.86,3229,1043.86
T002097,2023-06-09,P014,C068,2,120830.31,96966,23864.31
T001759,2023-06-10,P024,C042,1,16513.47,13276,3237.47
T006503,2023-06-10,P047,C065,2,68837.12,51326,17511.12
T003122,2023-06-10,P021,C055,25,44863.32,36875,7988.32
T008182,2023-06-10,P040,C060,25,1000965.95,817325,183640.95
T003698,2023-06-10,P008,C042,1,2866.85,2347,519.85
T008016,2023-06-10,P035,C071,20,12927.54,10120,2807.54
T008853,2023-06-10,P025,C049,1,91787.5,70774,21013.5
T004426,2023-06-11,P033,C063,5,139010.71,108865,30145.71
T005828,2023-06-11,P045,C063,3,3644.44,3027,617.44
T004775,2023-06-11,P044,C033,10,10679.42,8270,2409.42
T002965,2023-06-11,P035,C036,5,3272.26,2530,742.26
T007446,2023-06-11,P029,C053,3,193543.12,142986,50557.12
T001452,2023-06-11,P010,C023,15,36053.97,26505,9548.97
T002045,2023-06-11,P042,C011,25,68144.09,58450,9694.09
T001411,2023-06-11,P003,C052,1,43636.8,35495,8141.8
T002080,2023-06-12,P022,C003,1,22244.77,16529,5715.77
T006109,2023-06-12,P040,C065,1,37111.36,32693,4418.36
T008420,2023-06-13,P044,C042,1,1042.65,827,215.65
T007938,2023-06-13,P013,C033,3,135513.01,108048,27465.01
T006528,2023-06-13,P050,C067,3,190718.78,145992,44726.78
T006879,2023-06-13,P028,C062,3,2621.89,2034,587.89
T001245,2023-06-13,P022,C017,10,210816.78,165290,45526.78
T003123,2023-06-13,P035,C039,5,3076.09,2530,546.09
T005982,2023-06-13,P029,C044,3,172355.85,142986,29369.85
T003275,2023-06-14,P013,C012,15,709486.35,540240,169246.35
T006029,2023-06-14,P023,C057,1,61785.84,46243,15542.84
T003371,2023-06-14,P011,C032,5,5458.28,4730,728.28
T006761,2023-06-14,P050,C064,5,318772.31,243320,75452.31
T000002,2023-06-14,P001,C016,3,17063.51,12816,4247.51
T004325,2023-06-14,P038,C055,25,73789.63,55550,18239.63
T000913,2023-06-14,P045,C040,1,1402.93,1009,393.93
T008494,2023-06-14,P038,C007,3,8513.6,6666,1847.6
T003480,2023-06-14,P020,C053,3,3230.04,3045,185.04
T009848,2023-06-14,P026,C061,5,212934.6,163475,49459.6
T000942,2023-06-15,P023,C020,3,191180.8,138729,52451.8
T006642,2023-06-15,P002,C005,2,155615.96,124388,31227.96
T004388,2023-06-15,P004,C072,5,6368.96,4845,1523.96
T007503,2023-06-15,P028,C034,3,2610.26,2034,576.26
T007010,2023-06-15,P008,C036,3,7504.0,7041,463.0
T007264,2023-06-15,P029,C014,2,119223.3,95324,23899.3
T004472,2023-06-15,P018,C029,1,1223.41,902,321.41
T003957,2023-06-15,P021,C017,15,30235.43,22125,8110.43
T001149,2023-06-15,P027,C008,2,8063.77,5880,2183.77
T003294,2023-06-15,P022,C052,20,438881.74,330580,108301.74
T000982,2023-06-16,P005,C018,5,3557.65,2925,632.65
T007236,2023-06-16,P032,C069,15,35470.81,26550,8920.81
